1, 51.3, 1, 1.973076923076923
2, 32.4, 1, 1.2461538461538462
3, 14.8, 2, 0.4
4, 19.9, 2, 0.4
5, 62.4, 1, 2.4
6, 23.4, 2, 0.4
7, 35.9, 1, 1.3807692307692307
8, 17.7, 2, 0.4
9, 48.4, 1, 1.8615384615384616
10, 29.6, 2, 0.4
11, 30.8, 1, 1.1846153846153846
12, 34.8, 1, 1.3384615384615384
13, 11.1, 2, 0.4
14, 66.6, 1, 2.5615384615384613
15, 3.4, 2, 0.4
16, 30.2, 1, 1.1615384615384614
17, 24.7, 2, 0.4
18, 59.8, 1, 2.3
19, 29.4, 2, 0.4
20, 35.3, 1, 1.3576923076923075
21, 12.4, 2, 0.4
22, 31.9, 1, 1.2269230769230768
23, 12.3, 2, 0.4
24, 53.5, 1, 2.0576923076923075
25, 25.9, 2, 0.4
26, 40.8, 1, 1.5692307692307692
27, 23.6, 2, 0.4
28, 46.9, 1, 1.8038461538461539
29, 23.8, 2, 0.4
30, 52.3, 1, 2.0115384615384615
31, 16.5, 2, 0.4
32, 19.0, 2, 0.4
33, 58.8, 1, 2.2615384615384615
34, 24.9, 2, 0.4
35, 25.4, 2, 0.4
36, 39.1, 1, 1.5038461538461538
37, 13.7, 2, 0.4
38, 33.6, 1, 1.2923076923076924
39, 12.3, 2, 0.4
40, 51.7, 1, 1.9884615384615385
41, 21.1, 2, 0.4
42, 34.4, 1, 1.323076923076923
43, 25.2, 2, 0.4
44, 45.4, 1, 1.7461538461538462
45, 20.0, 2, 0.4
46, 42.2, 1, 1.623076923076923
47, 13.7, 2, 0.4
48, 52.4, 1, 2.0153846153846153
49, 18.6, 2, 0.4
50, 62.8, 1, 2.4153846153846152
51, 8.9, 2, 0.4
52, 49.6, 1, 1.9076923076923078
53, 31.5, 1, 1.2115384615384615
54, 5.3, 2, 0.4
55, 59.8, 1, 2.3
56, 18.1, 2, 0.4
57, 51.3, 1, 1.973076923076923
58, 40.5, 1, 1.5576923076923077
59, 13.3, 2, 0.4
60, 30.6, 1, 1.176923076923077
61, 22.8, 2, 0.4
62, 64.3, 1, 2.473076923076923
63, 26.3, 2, 0.4
64, 27.3, 2, 0.4
65, 42.7, 1, 1.6423076923076925
66, 27.3, 2, 0.4
67, 30.1, 1, 1.1576923076923078
68, 15.7, 2, 0.4
69, 37.7, 1, 1.4500000000000002
70, 11.5, 2, 0.4
71, 50.6, 1, 1.9461538461538461
72, 18.7, 2, 0.4
73, 42.4, 1, 1.6307692307692307
74, 16.1, 2, 0.4
75, 59.7, 1, 2.2961538461538464
76, 18.7, 2, 0.4
77, 24.6, 2, 0.4
78, 69.0, 1, 2.6538461538461537
79, 22.0, 2, 0.4
80, 30.0, 1, 1.1538461538461537
81, 10.6, 2, 0.4
82, 56.9, 1, 2.1884615384615382
83, 3.9, 2, 0.4
84, 22.4, 2, 0.4
85, 45.4, 1, 1.7461538461538462
86, 32.0, 1, 1.2307692307692308
87, 16.1, 2, 0.4
88, 39.0, 1, 1.5
89, 22.8, 2, 0.4
90, 58.0, 1, 2.230769230769231
91, 20.0, 2, 0.4
92, 22.5, 2, 0.4
93, 54.8, 1, 2.1076923076923078
94, 24.8, 2, 0.4
95, 25.3, 2, 0.4
96, 35.5, 1, 1.3653846153846154
97, 12.3, 2, 0.4
98, 35.4, 1, 1.3615384615384616
99, 12.5, 2, 0.4
100, 54.7, 1, 2.103846153846154
101, 29.5, 2, 0.4
102, 39.1, 1, 1.5038461538461538
103, 22.3, 2, 0.4
104, 46.3, 1, 1.7807692307692307
105, 25.2, 2, 0.4
106, 48.4, 1, 1.8615384615384616
107, 17.4, 2, 0.4
108, 57.2, 1, 2.2
109, 20.2, 2, 0.4
110, 42.6, 1, 1.6384615384615384
111, 21.6, 2, 0.4
112, 62.3, 1, 2.396153846153846
113, 27.3, 2, 0.4
114, 33.3, 1, 1.2807692307692307
115, 16.9, 2, 0.4
116, 33.2, 1, 1.276923076923077
117, 18.4, 2, 0.4
118, 45.1, 1, 1.7346153846153847
119, 24.6, 2, 0.4
120, 37.2, 1, 1.4307692307692308
121, 13.4, 2, 0.4
122, 44.3, 1, 1.7038461538461538
123, 15.1, 2, 0.4
124, 43.9, 1, 1.6884615384615385
125, 17.0, 2, 0.4
126, 50.2, 1, 1.9307692307692308
127, 19.7, 2, 0.4
128, 31.3, 1, 1.2038461538461538
129, 20.0, 2, 0.4
130, 47.3, 1, 1.8192307692307692
131, 23.5, 2, 0.4
132, 46.1, 1, 1.7730769230769232
133, 14.5, 2, 0.4
134, 52.8, 1, 2.0307692307692307
135, 18.0, 2, 0.4
136, 64.5, 1, 2.480769230769231
137, 11.0, 2, 0.4
138, 22.5, 2, 0.4
139, 54.1, 1, 2.080769230769231
140, 23.3, 2, 0.4
141, 23.0, 2, 0.4
142, 35.5, 1, 1.3653846153846154
143, 14.5, 2, 0.4
144, 37.0, 1, 1.4230769230769231
145, 12.6, 2, 0.4
146, 53.4, 1, 2.0538461538461537
147, 18.1, 2, 0.4
148, 38.8, 1, 1.4923076923076921
149, 15.0, 2, 0.4
150, 45.8, 1, 1.7615384615384615
151, 18.5, 2, 0.4
152, 45.3, 1, 1.7423076923076921
153, 15.8, 2, 0.4
154, 53.1, 1, 2.042307692307692
155, 15.7, 2, 0.4
156, 44.7, 1, 1.7192307692307693
157, 16.0, 2, 0.4
158, 52.2, 1, 2.0076923076923077
159, 20.2, 2, 0.4
160, 35.1, 1, 1.35
161, 23.5, 2, 0.4
162, 46.4, 1, 1.7846153846153845
163, 23.8, 2, 0.4
164, 44.3, 1, 1.7038461538461538
165, 14.2, 2, 0.4
166, 52.0, 1, 2.0
167, 17.1, 2, 0.4
168, 33.5, 1, 1.2884615384615385
169, 21.8, 2, 0.4
170, 58.8, 1, 2.2615384615384615
171, 23.9, 2, 0.4
172, 43.3, 1, 1.6653846153846152
173, 14.1, 2, 0.4
174, 59.9, 1, 2.3038461538461537
175, 24.4, 2, 0.4
176, 64.9, 1, 2.496153846153846
177, 12.2, 2, 0.4
178, 62.7, 1, 2.411538461538462
179, 32.5, 1, 1.25
180, 5.3, 2, 0.4
181, 59.3, 1, 2.2807692307692307
182, 18.1, 2, 0.4
183, 54.6, 1, 2.1
184, 17.8, 2, 0.4
185, 59.3, 1, 2.2807692307692307
186, 24.7, 2, 0.4
187, 49.2, 1, 1.8923076923076925
188, 18.1, 2, 0.4
189, 18.6, 2, 0.4
190, 60.8, 1, 2.338461538461538
191, 33.3, 1, 1.2807692307692307
192, 16.8, 2, 0.4
193, 17.9, 2, 0.4
194, 56.3, 1, 2.1653846153846152
195, 22.9, 2, 0.4
196, 47.8, 1, 1.8384615384615384
197, 16.9, 2, 0.4
198, 33.6, 1, 1.2923076923076924
199, 12.4, 2, 0.4
200, 50.4, 1, 1.9384615384615385
201, 19.1, 2, 0.4
202, 56.1, 1, 2.1576923076923076
203, 12.3, 2, 0.4
204, 35.8, 1, 1.376923076923077
205, 26.2, 2, 0.4
206, 56.0, 1, 2.1538461538461537
207, 17.1, 2, 0.4
208, 50.0, 1, 1.9230769230769231
209, 25.2, 2, 0.4
210, 49.4, 1, 1.9
211, 10.2, 2, 0.4
212, 26.0, 2, 0.4
213, 50.9, 1, 1.9576923076923076
214, 21.6, 2, 0.4
215, 21.0, 2, 0.4
216, 30.4, 1, 1.169230769230769
217, 17.0, 2, 0.4
218, 42.3, 1, 1.626923076923077
219, 16.7, 2, 0.4
220, 47.8, 1, 1.8384615384615384
221, 18.4, 2, 0.4
222, 39.1, 1, 1.5038461538461538
223, 16.9, 2, 0.4
224, 46.6, 1, 1.7923076923076924
225, 18.0, 2, 0.4
226, 31.6, 1, 1.2153846153846155
227, 20.7, 2, 0.4
228, 46.5, 1, 1.7884615384615385
229, 23.9, 2, 0.4
230, 43.7, 1, 1.6807692307692308
231, 13.7, 2, 0.4
232, 27.9, 2, 0.4
233, 62.0, 1, 2.3846153846153846
234, 23.6, 2, 0.4
235, 23.7, 2, 0.4
236, 54.8, 1, 2.1076923076923078
237, 23.6, 2, 0.4
238, 23.9, 2, 0.4
239, 53.7, 1, 2.0653846153846156
240, 28.3, 2, 0.4
241, 28.6, 2, 0.4
242, 44.8, 1, 1.723076923076923
243, 15.2, 2, 0.4
244, 34.1, 1, 1.3115384615384615
245, 11.6, 2, 0.4
246, 55.0, 1, 2.1153846153846154
247, 52.6, 1, 2.023076923076923
248, 10.3, 2, 0.4
249, 66.7, 1, 2.5653846153846156
250, 4.9, 2, 0.4
251, 27.9, 2, 0.4
252, 52.4, 1, 2.0153846153846153
253, 31.0, 1, 1.1923076923076923
254, 7.5, 2, 0.4
255, 17.7, 2, 0.4
256, 34.9, 1, 1.3423076923076922
257, 21.9, 2, 0.4
258, 69.8, 1, 2.6846153846153844
259, 33.1, 1, 1.2730769230769232
260, 7.2, 2, 0.4
261, 8.9, 2, 0.4
262, 55.9, 1, 2.15
263, 33.4, 1, 1.2846153846153845
264, 19.2, 2, 0.4
265, 40.0, 1, 1.5384615384615385
266, 9.7, 2, 0.4
267, 67.4, 1, 2.5923076923076924
268, 4.8, 2, 0.4
269, 25.4, 2, 0.4
270, 70.8, 1, 2.723076923076923
271, 24.3, 2, 0.4
272, 34.2, 1, 1.3153846153846156
273, 8.5, 2, 0.4
274, 13.7, 2, 0.4
275, 55.9, 1, 2.15
276, 37.8, 1, 1.4538461538461538
277, 21.5, 2, 0.4
278, 23.6, 2, 0.4
279, 50.3, 1, 1.9346153846153844
280, 29.8, 2, 0.4
281, 42.6, 1, 1.6384615384615384
282, 12.9, 2, 0.4
283, 29.7, 2, 0.4
284, 69.6, 1, 2.6769230769230767
285, 27.2, 2, 0.4
286, 28.0, 2, 0.4
287, 53.0, 1, 2.0384615384615383
288, 20.7, 2, 0.4
289, 27.9, 2, 0.4
290, 61.2, 1, 2.353846153846154
291, 22.3, 2, 0.4
292, 42.0, 1, 1.6153846153846154
293, 11.8, 2, 0.4
294, 16.1, 2, 0.4
295, 63.0, 1, 2.423076923076923
296, 25.7, 2, 0.4
297, 26.2, 2, 0.4
298, 39.2, 1, 1.5076923076923079
299, 15.0, 2, 0.4
300, 30.5, 1, 1.1730769230769231
301, 11.9, 2, 0.4
302, 51.3, 1, 1.973076923076923
303, 24.3, 2, 0.4
